des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h,fullname,Potentially Hazardous,Estimated Diameter (km)
2025 EA2,6,2460737.041981422,2025-Mar-02 13:00,0.0139734574689411,0.0139305736831343,0.01401634042539,11.0897504818755,11.0725427441357,< 00:01,26.59,       (2025 EA2),No,1.7078941977652984
2025 EK2,4,2460737.075349675,2025-Mar-02 13:49,0.0389702611189668,0.0387562509561737,0.0391842666808744,8.35254578958817,8.34435599245295,< 00:01,25.56,       (2025 EK2),No,2.7444856421703943
2025 DB22,3,2460737.080542946,2025-Mar-02 13:56,0.00985577827791347,0.009796207484687,0.00991534733830378,14.9739576294132,14.9558922582391,< 00:01,27.15,       (2025 DB22),No,1.3196566880108485
2025 DH1,5,2460737.118317620,2025-Mar-02 14:50,0.0102643656660712,0.0102270259709366,0.010301697745539,4.26969960433979,4.20846336997782,< 00:01,26.42,       (2025 DH1),No,1.8469747706881483
2025 EF2,4,2460737.550855754,2025-Mar-03 01:13,0.0147423074949433,0.0146928237231411,0.0147917905935517,13.1083463721574,13.0945511859148,< 00:01,26.79,       (2025 EF2),No,1.5576180208350179
2025 EP2,2,2460737.565905357,2025-Mar-03 01:35,0.00489267732897566,0.0048732927005238,0.00491206095420142,12.7836145638788,12.7409430989271,00:01,27.28,       (2025 EP2),No,1.2429709054192053
2025 EN,1,2460737.910636082,2025-Mar-03 09:51,0.0230175470727333,0.0229636866664899,0.0230714063512138,7.22338678145912,7.20734343342359,00:03,27.26,       (2025 EN),No,1.2544719736036811
2025 DH15,3,2460737.912554055,2025-Mar-03 09:54,0.0214942665825925,0.0212858190697102,0.0217027115243345,19.670534492319,19.6642315526495,< 00:01,26.12,       (2025 DH15),No,2.120610771778974
2025 EL,1,2460737.995153798,2025-Mar-03 11:53,0.00229174181615868,0.0022889773934472,0.00229450612963314,11.9648019821355,11.8672321515054,< 00:01,29.27,       (2025 EL),No,0.49711968772820914
2025 EY1,4,2460738.025110753,2025-Mar-03 12:36,0.00526661774588577,0.0052557449335783,0.00527749019393698,11.1996731382376,11.1544090568662,< 00:01,26.59,       (2025 EY1),No,1.7078941977652984
2025 DX24,2,2460738.155223182,2025-Mar-03 15:44,0.0118370728386238,0.0117324598683013,0.011941682720213,16.4659261339613,16.4522500339726,< 00:01,27.23,       (2025 DX24),No,1.271923417124336
2025 EJ2,3,2460738.567235781,2025-Mar-04 01:37,0.0337793023048542,0.0336283943429043,0.0339302082128957,10.1371170678973,10.129332867694,< 00:01,26.36,       (2025 EJ2),No,1.8987201664958244
2025 DC50,1,2460738.587104675,2025-Mar-04 02:05,0.015105223803453,0.0148415323419932,0.0153688992874901,11.7447060615932,11.7296773761701,01:41,28.26,       (2025 DC50),No,0.7915183051898055
2025 DM7,6,2460738.682629287,2025-Mar-04 04:23,0.00316350512173206,0.0031565968035137,0.00317041246950254,7.07386935599571,6.95378435268935,< 00:01,27.1,       (2025 DM7),No,1.3503954410579273
2025 EZ3,3,2460738.688299460,2025-Mar-04 04:31,0.0184571221537534,0.0183274744078932,0.0185867672703786,14.2634124142255,14.2532877857394,00:01,21.9,       (2025 EZ3),Yes,14.8067915729118
2025 DT4,13,2460738.844507153,2025-Mar-04 08:16,0.0163143534999817,0.0162802937692387,0.0163484130871735,17.9911161494199,17.9820359792049,< 00:01,24.98,       (2025 DT4),No,3.5847672486987885
2025 DG3,7,2460739.111931072,2025-Mar-04 14:41,0.0420359937762438,0.0418833190448672,0.0421886663207946,8.02249687932707,8.01459199539701,< 00:01,25.18,       (2025 DG3),No,3.269346587381357
2025 DT24,4,2460739.163109890,2025-Mar-04 15:55,0.0107300274973567,0.0106807131297478,0.0107793389977089,8.82939907214333,8.80122992418321,< 00:01,27.52,       (2025 DT24),No,1.1129123533156329
2025 EB2,11,2460739.353211676,2025-Mar-04 20:29,0.0140279838860838,0.0139925139663163,0.014063453684044,23.6390147520105,23.6309783518213,< 00:01,24.38,       (2025 EB2),No,4.7256435817534905
2025 EA1,11,2460739.951950691,2025-Mar-05 10:51,0.0429674812861374,0.0428864245170253,0.0430485377250785,10.7274006150075,10.7216183895429,< 00:01,24.87,       (2025 EA1),No,3.7710384721612993
535844,165,2460739.956736980,2025-Mar-05 10:58,0.0245499629335123,0.0245499476297482,0.0245499782372778,7.86050019339516,7.84668066357388,< 00:01,21.89,535844 (2015 BY310),Yes,14.87513661750826
2025 DU2,12,2460740.561550337,2025-Mar-06 01:29,0.00362418632420437,0.0036209831531832,0.00362738946840445,17.4035573844756,17.3612621091414,< 00:01,24.25,       (2025 DU2),No,5.0171947956523475
2025 DT3,5,2460740.639760839,2025-Mar-06 03:21,0.0452446544035214,0.0447570459180769,0.0457322541135324,11.8392750358499,11.8342998279538,< 00:01,24.81,       (2025 DT3),No,3.876689010243775
2025 FW,4,2460740.732872809,2025-Mar-06 05:35,0.0306476602154025,0.0304153620301023,0.0308799517007372,9.65365507632184,9.64464505181717,00:08,25.94,       (2025 FW),No,2.303885880179036
2025 DS3,8,2460740.811950955,2025-Mar-06 07:29,0.043688648040942,0.0435156765129427,0.0438616189794785,16.7794493773948,16.7758143047781,< 00:01,25.16,       (2025 DS3),No,3.299597478899597
2025 EW1,4,2460740.892425076,2025-Mar-06 09:25,0.00547897698937685,0.0054705926158709,0.0054873611852508,11.7640993612277,11.7226880235242,< 00:01,28.56,       (2025 EW1),No,0.6893836246040677
2025 DJ5,11,2460740.967062643,2025-Mar-06 11:13,0.0494819873027776,0.0494688261202494,0.0494951484747637,8.51142835774413,8.50509951551208,< 00:01,25.15,       (2025 DJ5),No,3.3148277288653176
2025 EX1,4,2460741.182040023,2025-Mar-06 16:22,0.00145829654733117,0.0014573353424005,0.00145925760897002,5.56794769631651,5.22951300597816,< 00:01,30.76,       (2025 EX1),No,0.25030006541160593
2025 FM2,5,2460741.238816199,2025-Mar-06 17:44,0.0386063515820501,0.0384098022505758,0.038802896096101,7.6495874186652,7.64055982665795,00:03,25.95,       (2025 FM2),No,2.2933004860899047
2025 ES1,9,2460741.426961611,2025-Mar-06 22:15,0.0293756141232371,0.0293190997703249,0.0294321281382297,10.8053743634351,10.7969767790504,< 00:01,23.97,       (2025 ES1),No,5.707697697825434
2025 EW,8,2460741.447125151,2025-Mar-06 22:44,0.00237366499019916,0.0023736633721579,0.00237366660827211,3.39092596032962,3.04193110367776,< 00:01,27.25,       (2025 EW),No,1.260262353143962
2025 DL8,13,2460741.587679248,2025-Mar-07 02:06,0.0337596904225478,0.0336799890810663,0.0338393904305125,6.66177530502402,6.64991732769156,< 00:01,25.24,       (2025 DL8),No,3.1802478164399126
2025 EZ1,4,2460741.944791999,2025-Mar-07 10:41,0.00299258583963045,0.0029843676402309,0.0030008037008111,15.3380112650517,15.2798517387837,< 00:01,28.66,       (2025 EZ1),No,0.6583562504214686
2017 EV,11,2460742.273782536,2025-Mar-07 18:34,0.00781214741714045,0.0078119739446398,0.00781232089012731,8.16413040362502,8.12224647197787,< 00:01,26.73,       (2017 EV),No,1.6012567116739014
2025 DD22,6,2460742.408317747,2025-Mar-07 21:48,0.0201407145488123,0.0200496231395465,0.0202318023760329,7.76929870585154,7.75225231816932,< 00:01,25.67,       (2025 DD22),No,2.6089212075680135
2025 DV24,2,2460742.571262695,2025-Mar-08 01:43,0.0240944300210602,0.0239355844846233,0.0242531979850839,2.44846212331323,2.40287266316779,00:06,28.32,       (2025 DV24),No,0.7699472339420325
2025 DZ1,9,2460742.583528859,2025-Mar-08 02:00,0.0100774294288864,0.0100683647524083,0.0100864940750547,16.8806766087702,16.8650064150954,< 00:01,24.81,       (2025 DZ1),No,3.876689010243775
2025 DK7,3,2460742.641177969,2025-Mar-08 03:23,0.0246200201002963,0.0241136717503925,0.025126275164885,6.98166381899859,6.96614538292681,00:01,27.43,       (2025 DK7),No,1.1600079432480026
2025 DF8,9,2460742.816663742,2025-Mar-08 07:36,0.00857455273081361,0.0085614168355025,0.0085876878285671,5.59232326147861,5.53647849607978,< 00:01,27.66,       (2025 DF8),No,1.04342433950721
2025 EN2,1,2460742.842337273,2025-Mar-08 08:13,0.0130101208477223,0.0129337995428511,0.0130864253886184,4.68426451326032,4.64033759734805,00:03,28.61,       (2025 EN2),No,0.6736913374805219
2025 FM4,2,2460742.958534022,2025-Mar-08 11:00,0.0183627364859203,0.0182260159695309,0.0184994406612712,6.54306516927323,6.52085092371889,00:21,25.56,       (2025 FM4),No,2.7444856421703943
2018 RC2,29,2460742.989886889,2025-Mar-08 11:45,0.00505929243112863,0.0050592341002424,0.00505935076201711,12.4858682671068,12.4436170467354,< 00:01,23.11,       (2018 RC2),No,8.4812714445983
2025 EV3,5,2460743.147151207,2025-Mar-08 15:32,0.000963927585473194,0.0009631042512611,0.000964750857877784,10.5463459097885,10.2809061532425,< 00:01,26.8,       (2025 EV3),No,1.5504614161035413
2025 ED,3,2460743.181659328,2025-Mar-08 16:22,0.0275579963663638,0.0274019564817455,0.0277140325910896,9.66006729330678,9.65005324391263,< 00:01,26.34,       (2025 ED),No,1.9162888078879114
2025 EM3,1,2460743.311345783,2025-Mar-08 19:28,0.0428420973904607,0.0425286780296221,0.0431555113922922,10.3220243178161,10.3159972848679,< 00:01,26.4,       (2025 EM3),No,1.864064617827838
2025 EC2,8,2460743.950086953,2025-Mar-09 10:48,0.00372379258841318,0.0037220088483491,0.00372557620470985,4.37257771856404,4.20575547467078,< 00:01,26.61,       (2025 EC2),No,1.6922361296428652
2025 DZ6,2,2460744.470741617,2025-Mar-09 23:18,0.0334177614378956,0.033169785880249,0.0336657315216675,9.89268442290515,9.88462140045744,00:11,25.03,       (2025 DZ6),No,3.5031679838918133
2025 EH1,4,2460744.569560609,2025-Mar-10 01:40,0.0182658648968488,0.0182361428268275,0.018295586522028,7.97648488050156,7.95817610568502,< 00:01,26.84,       (2025 EH1),No,1.5221623059915035
2025 DB5,6,2460744.827966821,2025-Mar-10 07:52,0.0151663274709982,0.015159296155833,0.0151733582030237,2.03644056238035,1.94826137702487,< 00:01,27.85,       (2025 DB5),No,0.9560067597485193
2021 EU3,2,2460745.131812233,2025-Mar-10 15:10,0.0273257410011972,0.0212984429734431,0.0361352751645408,4.36432462334826,4.3419250737319,4_11:57,27.2,       (2021 EU3),No,1.2896176344074688
2025 EK4,4,2460745.359375733,2025-Mar-10 20:38,0.0172350014047739,0.0171590318909109,0.0173109691469245,10.7894925982938,10.7751545951246,< 00:01,24.06,       (2025 EK4),No,5.475968775795751
2025 DB7,5,2460746.186843050,2025-Mar-11 16:29,0.0247067188815138,0.024559961629308,0.0248534196594525,2.58379429767741,2.54171287312285,00:06,27.28,       (2025 DB7),No,1.2429709054192053
2025 FX7,2,2460746.446623350,2025-Mar-11 22:43,0.0441867066472585,0.0437366115001457,0.0446368003350901,24.0548880426514,24.0523811253122,00:20,24.04,       (2025 FX7),No,5.526637291037676
2025 DA7,2,2460746.507578821,2025-Mar-12 00:11,0.045167461270539,0.0438333939990834,0.0465014313395803,9.67319495863095,9.66709462343133,00:15,24.41,       (2025 DA7),No,4.660805321088262
2025 EB1,10,2460746.726499112,2025-Mar-12 05:26,0.0142685386998231,0.0142273342923526,0.014309740992508,6.49042407492307,6.46158870077665,< 00:01,27.27,       (2025 EB1),No,1.2487081984407666
2025 DY5,6,2460747.091169005,2025-Mar-12 14:11,0.0249327205548199,0.0247972141407969,0.0250682226048992,8.4560649008527,8.44341755839532,< 00:01,25.5,       (2025 DY5),No,2.8213759701252634
2025 FB1,3,2460747.181521276,2025-Mar-12 16:21,0.034484811162228,0.0343402571434932,0.0346293594066763,5.89249258077858,5.87936545990752,< 00:01,26.88,       (2025 FB1),No,1.494379712849715
2025 DC22,13,2460747.212196202,2025-Mar-12 17:06,0.0236956598448331,0.0236437871238256,0.0237475310752051,5.85325354224508,5.83401107888602,< 00:01,25.84,       (2025 DC22),No,2.4124646765868456
2025 DL22,11,2460747.250599304,2025-Mar-12 18:01,0.0192167974334123,0.019166667725442,0.019266926412631,9.91921769695676,9.90522954784012,< 00:01,25.57,       (2025 DL22),No,2.731875876059891
2025 FL16,2,2460747.393699046,2025-Mar-12 21:27,0.0288123787141334,0.028574573805632,0.0290501683298878,6.84409248267488,6.83056718876417,00:18,26.77,       (2025 FL16),No,1.5720304829327965
2025 DM3,16,2460747.484163511,2025-Mar-12 23:37,0.0490416782697505,0.0490409822496231,0.049042374290533,10.6369129169329,10.6318039188543,< 00:01,24.16,       (2025 DM3),No,5.229509582169816
2025 EL12,3,2460747.535310805,2025-Mar-13 00:51,0.00814479707521942,0.0081444823658644,0.00814511178454014,11.4531099872584,11.424510962485,< 00:01,22.67,       (2025 EL12),No,10.386302401419142
2025 FR,9,2460747.840355803,2025-Mar-13 08:10,0.0229539203341725,0.0229071004858131,0.0230007400059992,15.7078655553659,15.7004739204863,< 00:01,25.25,       (2025 FR),No,3.16563590500465
2025 FD25,2,2460747.953526574,2025-Mar-13 10:53,0.0294692421031068,0.0203787902089081,0.0403243983568453,7.85960156648718,7.84808929453413,1_06:48,26.93,       (2025 FD25),No,1.4603634776379983
2025 FM,4,2460748.026514601,2025-Mar-13 12:38,0.0352567078576881,0.0350109252348623,0.0355024885392128,16.2427575239234,16.2381040953285,< 00:01,24.8,       (2025 FM),No,3.8945829936896095
2025 EA4,7,2460748.109304821,2025-Mar-13 14:37,0.022385764074149,0.0223488718508381,0.0224226542886782,3.47474549778496,3.44032048568191,< 00:01,25.75,       (2025 EA4),No,2.5145539802021486
2025 FL12,1,2460748.141859567,2025-Mar-13 15:24,0.0267802139482426,0.026550063790663,0.0270103606267482,11.1406299392183,11.1316955936873,01:14,25.74,       (2025 FL12),No,2.5261606340184692
2025 CT1,9,2460748.181576857,2025-Mar-13 16:21,0.0495681351741211,0.0495212275533094,0.0496150416123458,2.86641769092225,2.84760296196537,00:01,25.37,       (2025 CT1),No,2.9954423326692323
2025 FH4,3,2460748.467972317,2025-Mar-13 23:14,0.00488240065865656,0.0048592131739775,0.00490558088701259,6.67608977154867,6.59383893049686,00:16,28.29,       (2025 FH4),No,0.7806582669102898
2025 ES2,3,2460749.113956750,2025-Mar-14 14:44,0.0146739936172392,0.0145975085757402,0.01475047496263,8.86424782993885,8.84373975868285,< 00:01,27.53,       (2025 ES2),No,1.107798985527818
2025 FP7,2,2460749.141241337,2025-Mar-14 15:23,0.0260607947208997,0.0259532873102453,0.0261682966034931,5.78525508947158,5.76755534282232,00:09,26.82,       (2025 FP7),No,1.5362467003990647
2025 FX5,2,2460749.358363950,2025-Mar-14 20:36,0.0363404427617551,0.0361432186116006,0.0365376589200942,6.25704962532185,6.24532065787596,< 00:01,25.56,       (2025 FX5),No,2.7444856421703943
2025 EG2,6,2460749.506290290,2025-Mar-15 00:09,0.0497633184499966,0.0494187330346296,0.050107900056165,11.5865139708085,11.5818918971051,< 00:01,24.59,       (2025 EG2),No,4.290036261820597
2025 DV4,6,2460749.778881652,2025-Mar-15 06:42,0.0460805718603412,0.0458840402916181,0.0462770994416989,6.98609587176634,6.97781421077334,< 00:01,25.47,       (2025 DV4),No,2.8606252195538757
2025 EF4,22,2460749.912124259,2025-Mar-15 09:53,0.00306703731416805,0.003066935907557,0.00306713872042723,5.8532359152443,5.70288319734989,< 00:01,24.61,       (2025 EF4),No,4.250704972960195
2020 FO,2,2460750.074056393,2025-Mar-15 13:47,0.0342331713060188,0.0291643083225878,0.291989051588069,20.5819347366606,20.5781527592557,9_07:02,25.9,       (2020 FO),No,2.3467183166098504
2025 DO27,7,2460750.281576244,2025-Mar-15 18:45,0.0440696947778175,0.0438119154509305,0.0443274725434533,15.2332761476037,15.2293066496057,< 00:01,24.7,       (2025 DO27),No,4.07812903544593
2025 FO,5,2460750.377585629,2025-Mar-15 21:04,0.0152036606180731,0.0151413401619214,0.0152659805416937,18.0335926038341,18.0238718711221,< 00:01,23.77,       (2025 FO),No,6.258366075842231
2025 EC1,6,2460751.310885418,2025-Mar-16 19:28,0.021946037222111,0.0218671024258536,0.0220249687187357,6.49568305690863,6.47696513631877,< 00:01,26.32,       (2025 EC1),No,1.9340200099173255
2025 FN,4,2460752.256893927,2025-Mar-17 18:10,0.014701930256126,0.0146375683102376,0.0147662910502233,13.2589619489336,13.2452861563303,< 00:01,27.65,       (2025 FN),No,1.048240567429748
2025 FD,8,2460752.685017504,2025-Mar-18 04:26,0.0130042779392003,0.0129750464878081,0.0130335093014589,24.5559617612949,24.5476164417829,< 00:01,23.83,       (2025 FD),No,6.087808225655475
2025 FP,5,2460752.957656332,2025-Mar-18 10:59,0.00525263231377286,0.0052471013477085,0.00525816315816319,8.90529444455577,8.84814885019785,< 00:01,27.23,       (2025 FP),No,1.271923417124336
2025 DU25,11,2460753.028414914,2025-Mar-18 12:41,0.00745207266106288,0.0074459909457465,0.00745815412731691,5.33733661951627,5.26992074611855,< 00:01,27.2,       (2025 DU25),No,1.2896176344074688
2025 FC,2,2460753.153882942,2025-Mar-18 15:42,0.000442342185953072,0.0004418772017541,0.000442807136436363,17.1753164080837,16.8209498167104,< 00:01,28.75,       (2025 FC),No,0.6316274024168191
2025 FS6,1,2460753.248010278,2025-Mar-18 17:57,0.00734736072590017,0.0072975118299949,0.00739720141582326,7.65464946003328,7.60712623297303,< 00:01,27.04,       (2025 FS6),No,1.3882285223232382
2025 FA1,3,2460753.291345392,2025-Mar-18 19:00,0.0154738131740334,0.0154383216546223,0.0155093042549629,11.4442052834673,11.429149091446,< 00:01,26.12,       (2025 FA1),No,2.120610771778974
2025 FD1,2,2460753.542439330,2025-Mar-19 01:01,0.0067726488382138,0.0067527393443567,0.00679255816933338,23.7475456137828,23.7309731670056,00:06,27.3,       (2025 FD1),No,1.2315752796616342
2025 FA8,1,2460753.544511137,2025-Mar-19 01:04,0.0353051316669763,0.0348186387680928,0.0357915802564074,6.75187215266505,6.74068524012089,00:03,28.11,       (2025 FA8),No,0.8481271444598302
2025 FC25,1,2460753.564478853,2025-Mar-19 01:33,0.0270342058985465,0.026013464608701,0.0280549297987476,13.0820831281348,13.0745470230843,00:01,27.43,       (2025 FC25),No,1.1600079432480026
2025 FF2,2,2460753.657948915,2025-Mar-19 03:47,0.00902490391255581,0.0089712491612711,0.00907855776488656,20.7359580780701,20.7217152956388,00:01,27.1,       (2025 FF2),No,1.3503954410579273
